created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2025-08-19T21:57:09-05:00,1747,0.09400,940,0.09370,934.21869,0.00000,0,0.01484,136.71852,,,,
2025-08-19T21:57:34-05:00,1748,0.09400,940,0.09342,935.62506,0.00000,0,0.01484,148.43829,,,,
2025-08-19T21:58:00-05:00,1749,0.09390,939,0.09349,935.62506,0.00000,0,0.01484,136.71852,,,,
2025-08-19T21:58:47-05:00,1750,0.09390,939,0.09342,934.92187,0.00000,0,0.01367,148.43829,,,,
2025-08-19T21:59:35-05:00,1751,0.09380,938,0.09342,934.21869,0.00000,0,0.01367,148.43829,,,,
2025-08-19T21:59:58-05:00,1752,0.09380,938,0.09356,934.92187,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:00:22-05:00,1753,0.09380,938,0.09356,934.21869,0.00000,0,0.01250,148.43829,,,,
2025-08-19T22:00:46-05:00,1754,0.09390,939,0.09349,934.21869,0.00000,0,0.01250,136.71852,,,,
2025-08-19T22:01:16-05:00,1755,0.09380,938,0.09356,934.92187,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:01:37-05:00,1756,0.09380,938,0.09349,934.21869,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:01:58-05:00,1757,0.09390,939,0.09342,934.21869,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:02:22-05:00,1758,0.09380,938,0.09356,934.92187,0.00000,0,0.01367,125.00063,,,,
2025-08-19T22:02:46-05:00,1759,0.09380,938,0.09342,934.21869,0.00000,0,0.01250,125.00063,,,,
2025-08-19T22:03:10-05:00,1760,0.09370,937,0.09314,932.10931,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:03:35-05:00,1761,0.09380,938,0.09321,932.10931,0.00000,0,0.01250,125.00063,,,,
2025-08-19T22:04:01-05:00,1762,0.09360,936,0.09314,931.40637,0.00000,0,0.01250,136.71852,,,,
2025-08-19T22:04:25-05:00,1763,0.09370,937,0.09328,932.81250,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:04:46-05:00,1764,0.09380,938,0.09349,934.21869,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:05:35-05:00,1765,0.09380,938,0.09356,934.92187,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:05:59-05:00,1766,0.09370,937,0.09321,931.40637,0.00000,0,0.01367,125.00063,,,,
2025-08-19T22:06:23-05:00,1767,0.09370,937,0.09321,935.62506,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:07:11-05:00,1768,0.09360,936,0.09321,931.40637,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:07:35-05:00,1769,0.09360,936,0.09328,932.81250,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:08:02-05:00,1770,0.09360,936,0.09328,932.10931,0.00000,0,0.01484,125.00063,,,,
2025-08-19T22:08:23-05:00,1771,0.09360,936,0.09314,932.10931,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:08:47-05:00,1772,0.09370,937,0.09328,932.81250,0.00000,0,0.01484,125.00063,,,,
2025-08-19T22:09:11-05:00,1773,0.09360,936,0.09321,931.40637,0.00000,0,0.01367,125.00063,,,,
2025-08-19T22:09:35-05:00,1774,0.09360,936,0.09314,932.81250,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:09:59-05:00,1775,0.09370,937,0.09328,931.40637,0.00000,0,0.01484,125.00063,,,,
2025-08-19T22:10:23-05:00,1776,0.09370,937,0.09314,931.40637,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:10:48-05:00,1777,0.09350,935,0.09293,930.00000,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:11:12-05:00,1778,0.09340,934,0.09293,929.29681,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:11:36-05:00,1779,0.09330,933,0.09293,930.00000,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:12:00-05:00,1780,0.09350,935,0.09293,930.00000,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:12:27-05:00,1781,0.09360,936,0.09314,932.10931,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:12:48-05:00,1782,0.09350,935,0.09321,932.81250,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:13:13-05:00,1783,0.09360,936,0.09328,932.10931,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:13:36-05:00,1784,0.09360,936,0.09321,932.10931,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:14:00-05:00,1785,0.09360,936,0.09328,932.81250,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:14:25-05:00,1786,0.09360,936,0.09328,931.40637,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:15:15-05:00,1787,0.09370,937,0.09328,932.81250,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:15:36-05:00,1788,0.09360,936,0.09321,931.40637,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:16:00-05:00,1789,0.09350,935,0.09321,931.40637,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:16:24-05:00,1790,0.09340,934,0.09300,929.29681,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:16:51-05:00,1791,0.09360,936,0.09328,931.40637,0.00000,0,0.01250,148.43829,,,,
2025-08-19T22:17:12-05:00,1792,0.09360,936,0.09321,931.40637,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:17:40-05:00,1793,0.09370,937,0.09328,932.10931,0.00000,0,0.01367,125.00063,,,,
2025-08-19T22:18:01-05:00,1794,0.09350,935,0.09314,931.40637,0.00000,0,0.01367,125.00063,,,,
2025-08-19T22:18:25-05:00,1795,0.09330,933,0.09286,930.00000,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:18:49-05:00,1796,0.09340,934,0.09300,928.59387,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:19:13-05:00,1797,0.09340,934,0.09314,931.40637,0.00000,0,0.01250,136.71852,,,,
2025-08-19T22:19:37-05:00,1798,0.09330,933,0.09300,929.29681,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:20:01-05:00,1799,0.09330,933,0.09300,928.59387,0.00000,0,0.01250,136.71852,,,,
2025-08-19T22:20:25-05:00,1800,0.09330,933,0.09265,927.89069,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:20:53-05:00,1801,0.09320,932,0.09272,926.48431,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:21:13-05:00,1802,0.09320,932,0.09265,926.48431,0.00000,0,0.01484,125.00063,,,,
2025-08-19T22:21:37-05:00,1803,0.09310,931,0.09265,927.18750,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:22:04-05:00,1804,0.09320,932,0.09272,926.48431,0.00000,0,0.01367,125.00063,,,,
2025-08-19T22:22:26-05:00,1805,0.09330,933,0.09258,926.48431,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:23:16-05:00,1806,0.09320,932,0.09265,927.18750,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:23:37-05:00,1807,0.09330,933,0.09286,928.59387,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:24:01-05:00,1808,0.09330,933,0.09272,926.48431,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:24:25-05:00,1809,0.09320,932,0.09265,925.78131,0.00000,0,0.01250,136.71852,,,,
2025-08-19T22:24:49-05:00,1810,0.09330,933,0.09286,928.59387,0.00000,0,0.01250,148.43829,,,,
2025-08-19T22:25:14-05:00,1811,0.09330,933,0.09293,929.29681,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:25:40-05:00,1812,0.09330,933,0.09293,928.59387,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:26:02-05:00,1813,0.09330,933,0.09286,929.29681,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:26:26-05:00,1814,0.09320,932,0.09272,927.18750,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:26:51-05:00,1815,0.09330,933,0.09300,928.59387,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:27:14-05:00,1816,0.09320,932,0.09258,927.18750,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:27:38-05:00,1817,0.09320,932,0.09279,926.48431,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:28:03-05:00,1818,0.09320,932,0.09258,925.78131,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:28:29-05:00,1819,0.09320,932,0.09293,929.29681,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:28:50-05:00,1820,0.09310,931,0.09272,927.18750,0.00000,0,0.01484,125.00063,,,,
2025-08-19T22:29:15-05:00,1821,0.09320,932,0.09265,925.78131,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:30:02-05:00,1822,0.09310,931,0.09265,927.18750,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:30:26-05:00,1823,0.09310,931,0.09258,926.48431,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:30:50-05:00,1824,0.09310,931,0.09258,927.18750,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:31:15-05:00,1825,0.09320,932,0.09272,926.48431,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:31:39-05:00,1826,0.09320,932,0.09258,925.78131,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:32:03-05:00,1827,0.09320,932,0.09272,927.18750,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:32:27-05:00,1828,0.09310,931,0.09265,926.48431,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:32:51-05:00,1829,0.09300,930,0.09258,926.48431,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:33:15-05:00,1830,0.09310,931,0.09272,927.18750,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:33:39-05:00,1831,0.09300,930,0.09258,925.78131,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:34:03-05:00,1832,0.09300,930,0.09258,927.18750,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:34:27-05:00,1833,0.09300,930,0.09265,925.78131,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:34:51-05:00,1834,0.09290,929,0.09230,922.96881,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:35:15-05:00,1835,0.09280,928,0.09251,924.37494,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:35:39-05:00,1836,0.09280,928,0.09244,922.96881,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:36:03-05:00,1837,0.09280,928,0.09230,922.96881,0.00000,0,0.01250,148.43829,,,,
2025-08-19T22:36:28-05:00,1838,0.09290,929,0.09244,924.37494,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:36:52-05:00,1839,0.09280,928,0.09230,922.96881,0.00000,0,0.01250,148.43829,,,,
2025-08-19T22:37:40-05:00,1840,0.09290,929,0.09244,923.67200,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:38:04-05:00,1841,0.09280,928,0.09230,922.96881,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:38:28-05:00,1842,0.09280,928,0.09244,924.37494,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:38:52-05:00,1843,0.09280,928,0.09244,922.96881,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:39:16-05:00,1844,0.09280,928,0.09237,922.96881,0.00000,0,0.01250,148.43829,,,,
2025-08-19T22:39:40-05:00,1845,0.09290,929,0.09244,923.67200,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:40:04-05:00,1846,0.09280,928,0.09244,922.96881,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:40:28-05:00,1847,0.09280,928,0.09230,924.37494,0.00000,0,0.01367,160.15619,,,,
2025-08-19T22:40:52-05:00,1848,0.09280,928,0.09244,923.67200,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:41:16-05:00,1849,0.09280,928,0.09230,922.96881,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:41:40-05:00,1850,0.09280,928,0.09237,924.37494,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:42:07-05:00,1851,0.09270,927,0.09244,923.67200,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:42:29-05:00,1852,0.09270,927,0.09237,922.96881,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:42:53-05:00,1853,0.09270,927,0.09237,924.37494,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:43:16-05:00,1854,0.09260,926,0.09216,921.56244,0.00000,0,0.01484,125.00063,,,,
2025-08-19T22:43:40-05:00,1855,0.09260,926,0.09202,920.85950,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:44:04-05:00,1856,0.09260,926,0.09202,921.56244,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:44:29-05:00,1857,0.09250,925,0.09209,920.85950,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:44:53-05:00,1858,0.09240,924,0.09209,920.85950,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:45:17-05:00,1859,0.09260,926,0.09216,921.56244,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:45:40-05:00,1860,0.09260,926,0.09237,923.67200,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:46:05-05:00,1861,0.09260,926,0.09209,921.56244,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:46:29-05:00,1862,0.09260,926,0.09209,921.56244,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:46:58-05:00,1863,0.09260,926,0.09202,920.85950,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:47:17-05:00,1864,0.09250,925,0.09202,921.56244,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:47:41-05:00,1865,0.09250,925,0.09216,920.85950,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:48:05-05:00,1866,0.09240,924,0.09209,920.85950,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:48:29-05:00,1867,0.09230,923,0.09216,921.56244,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:48:53-05:00,1868,0.09230,923,0.09216,920.85950,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:49:17-05:00,1869,0.09230,923,0.09173,917.34375,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:49:41-05:00,1870,0.09230,923,0.09187,918.74994,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:50:06-05:00,1871,0.09230,923,0.09202,920.85950,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:50:30-05:00,1872,0.09250,925,0.09202,921.56244,0.00000,0,0.01484,148.43829,,,,
2025-08-19T22:50:53-05:00,1873,0.09240,924,0.09216,921.56244,0.00000,0,0.01484,136.71852,,,,
2025-08-19T22:51:20-05:00,1874,0.09250,925,0.09209,920.15631,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:51:42-05:00,1875,0.09250,925,0.09209,921.56244,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:52:05-05:00,1876,0.09230,923,0.09187,918.04694,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:52:30-05:00,1877,0.09220,922,0.09180,917.34375,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:52:55-05:00,1878,0.09240,924,0.09216,921.56244,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:53:18-05:00,1879,0.09240,924,0.09202,920.15631,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:53:42-05:00,1880,0.09230,923,0.09180,918.74994,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:54:06-05:00,1881,0.09230,923,0.09187,918.04694,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:54:30-05:00,1882,0.09210,921,0.09145,915.23444,0.00000,0,0.01250,148.43829,,,,
2025-08-19T22:54:54-05:00,1883,0.09210,921,0.09187,918.74994,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:55:18-05:00,1884,0.09210,921,0.09159,915.23444,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:55:42-05:00,1885,0.09210,921,0.09145,915.23444,0.00000,0,0.01250,148.43829,,,,
2025-08-19T22:56:06-05:00,1886,0.09210,921,0.09159,915.93762,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:56:30-05:00,1887,0.09210,921,0.09152,915.23444,0.00000,0,0.01367,136.71852,,,,
2025-08-19T22:56:56-05:00,1888,0.09200,920,0.09152,915.93762,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:57:19-05:00,1889,0.09190,919,0.09159,915.93762,0.00000,0,0.01250,148.43829,,,,
2025-08-19T22:57:42-05:00,1890,0.09200,920,0.09152,914.53125,0.00000,0,0.01367,160.15619,,,,
2025-08-19T22:58:07-05:00,1891,0.09200,920,0.09166,915.93762,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:58:31-05:00,1892,0.09200,920,0.09159,915.23444,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:58:55-05:00,1893,0.09200,920,0.09152,915.23444,0.00000,0,0.01367,148.43829,,,,
2025-08-19T22:59:43-05:00,1894,0.09180,918,0.09159,915.23444,0.00000,0,0.01367,125.00063,,,,
2025-08-19T23:00:32-05:00,1895,0.09200,920,0.09159,915.93762,0.00000,0,0.01367,125.00063,,,,
2025-08-19T23:00:55-05:00,1896,0.09190,919,0.09152,914.53125,0.00000,0,0.01250,136.71852,,,,
2025-08-19T23:01:21-05:00,1897,0.09180,918,0.09138,913.12512,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:01:43-05:00,1898,0.09180,918,0.09131,911.71875,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:02:07-05:00,1899,0.09190,919,0.09152,915.23444,0.00000,0,0.01250,136.71852,,,,
2025-08-19T23:02:31-05:00,1900,0.09190,919,0.09166,915.93762,0.00000,0,0.01367,125.00063,,,,
2025-08-19T23:02:55-05:00,1901,0.09180,918,0.09124,912.42194,0.00000,0,0.01367,125.00063,,,,
2025-08-19T23:03:20-05:00,1902,0.09170,917,0.09124,913.12512,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:03:44-05:00,1903,0.09170,917,0.09131,913.12512,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:04:08-05:00,1904,0.09170,917,0.09124,912.42194,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:04:35-05:00,1905,0.09170,917,0.09138,913.12512,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:04:56-05:00,1906,0.09170,917,0.09131,912.42194,0.00000,0,0.01484,125.00063,,,,
2025-08-19T23:05:20-05:00,1907,0.09180,918,0.09124,912.42194,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:05:44-05:00,1908,0.09180,918,0.09131,913.12512,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:06:08-05:00,1909,0.09180,918,0.09131,912.42194,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:06:34-05:00,1910,0.09170,917,0.09124,913.12512,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:06:56-05:00,1911,0.09180,918,0.09131,913.12512,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:07:20-05:00,1912,0.09190,919,0.09159,912.42194,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:07:44-05:00,1913,0.09180,918,0.09124,912.42194,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:08:08-05:00,1914,0.09170,917,0.09131,913.12512,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:08:32-05:00,1915,0.09170,917,0.09124,912.42194,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:08:56-05:00,1916,0.09170,917,0.09117,913.12512,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:09:20-05:00,1917,0.09160,916,0.09131,913.12512,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:09:44-05:00,1918,0.09160,916,0.09096,909.60944,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:10:08-05:00,1919,0.09150,915,0.09103,910.31262,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:10:32-05:00,1920,0.09140,914,0.09103,909.60944,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:10:57-05:00,1921,0.09150,915,0.09096,909.60944,0.00000,0,0.01250,148.43829,,,,
2025-08-19T23:11:21-05:00,1922,0.09150,915,0.09131,912.42194,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:11:45-05:00,1923,0.09170,917,0.09124,911.71875,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:12:09-05:00,1924,0.09150,915,0.09096,910.31262,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:12:33-05:00,1925,0.09150,915,0.09103,910.31262,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:12:57-05:00,1926,0.09150,915,0.09096,909.60944,0.00000,0,0.01250,148.43829,,,,
2025-08-19T23:13:21-05:00,1927,0.09150,915,0.09131,913.12512,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:13:46-05:00,1928,0.09160,916,0.09103,909.60944,0.00000,0,0.01250,148.43829,,,,
2025-08-19T23:14:09-05:00,1929,0.09150,915,0.09096,909.60944,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:14:33-05:00,1930,0.09150,915,0.09110,910.31262,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:14:57-05:00,1931,0.09150,915,0.09096,909.60944,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:15:24-05:00,1932,0.09150,915,0.09096,911.01556,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:15:46-05:00,1933,0.09140,914,0.09103,910.31262,0.00000,0,0.01367,125.00063,,,,
2025-08-19T23:16:09-05:00,1934,0.09140,914,0.09103,909.60944,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:16:36-05:00,1935,0.09140,914,0.09096,911.01556,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:16:58-05:00,1936,0.09150,915,0.09103,911.01556,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:17:21-05:00,1937,0.09140,914,0.09103,909.60944,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:17:47-05:00,1938,0.09140,914,0.09096,909.60944,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:18:10-05:00,1939,0.09150,915,0.09103,910.31262,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:18:37-05:00,1940,0.09140,914,0.09096,909.60944,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:18:58-05:00,1941,0.09140,914,0.09096,910.31262,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:19:23-05:00,1942,0.09140,914,0.09103,910.31262,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:19:46-05:00,1943,0.09130,913,0.09096,909.60944,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:20:10-05:00,1944,0.09130,913,0.09103,910.31262,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:20:34-05:00,1945,0.09130,913,0.09103,909.60944,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:20:58-05:00,1946,0.09130,913,0.09096,909.60944,0.00000,0,0.01250,148.43829,,,,
2025-08-19T23:21:22-05:00,1947,0.09130,913,0.09103,910.31262,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:21:47-05:00,1948,0.09120,912,0.09075,906.79687,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:22:10-05:00,1949,0.09130,913,0.09089,910.31262,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:22:34-05:00,1950,0.09130,913,0.09103,910.31262,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:23:01-05:00,1951,0.09120,912,0.09096,909.60944,0.00000,0,0.01250,148.43829,,,,
2025-08-19T23:23:22-05:00,1952,0.09130,913,0.09103,910.31262,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:23:46-05:00,1953,0.09120,912,0.09103,910.31262,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:24:11-05:00,1954,0.09130,913,0.09096,909.60944,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:24:35-05:00,1955,0.09120,912,0.09068,908.20306,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:25:01-05:00,1956,0.09120,912,0.09082,906.79687,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:25:23-05:00,1957,0.09120,912,0.09068,906.79687,0.00000,0,0.01367,136.71852,,,,
2025-08-19T23:25:47-05:00,1958,0.09120,912,0.09068,908.20306,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:26:11-05:00,1959,0.09110,911,0.09047,905.39075,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:26:34-05:00,1960,0.09110,911,0.09040,903.98437,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:26:59-05:00,1961,0.09100,910,0.09040,908.20306,0.00000,0,0.01484,148.43829,,,,
2025-08-19T23:27:23-05:00,1962,0.09110,911,0.09075,906.79687,0.00000,0,0.01484,136.71852,,,,
2025-08-19T23:27:47-05:00,1963,0.09110,911,0.09068,906.79687,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:28:11-05:00,1964,0.09100,910,0.09075,907.50006,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:28:35-05:00,1965,0.09110,911,0.09068,906.79687,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:28:59-05:00,1966,0.09110,911,0.09040,905.39075,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:29:26-05:00,1967,0.09110,911,0.09075,907.50006,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:29:47-05:00,1968,0.09120,912,0.09068,906.79687,0.00000,0,0.01367,148.43829,,,,
2025-08-19T23:30:11-05:00,1969,0.09110,911,0.09068,907.50006,0.00000,0,0.01367,148.43829,,,,
2025-08-20T13:43:13-05:00,1970,,,,,0.06000,600,0.07461,734.37433,,,,
2025-08-20T13:43:31-05:00,1971,0.44020,4402,0.43999,4399.21875,0.06000,600,0.07461,722.65637,,,,
2025-08-20T13:43:55-05:00,1972,0.43940,4394,0.43908,4390.07813,0.06000,600,0.07344,722.65637,,,,
2025-08-20T13:44:19-05:00,1973,0.43890,4389,0.43873,4385.15625,0.06000,600,0.07344,734.37433,,,,
2025-08-20T13:44:43-05:00,1974,0.43880,4388,0.43852,4384.45312,0.04000,400,0.05000,499.99951,,,,
2025-08-20T13:45:07-05:00,1975,0.43880,4388,0.43816,4383.04688,0.04000,400,0.05000,499.99951,,,,
2025-08-20T13:45:31-05:00,1976,0.43860,4386,0.43823,4381.64062,0.02000,200,0.03125,324.21985,,,,
2025-08-20T13:45:55-05:00,1977,0.43880,4388,0.43845,4384.45312,0.02000,200,0.03125,324.21985,,,,
2025-08-20T13:46:19-05:00,1978,0.43840,4384,0.43823,4382.34375,0.02000,200,0.03125,324.21985,,,,
2025-08-20T13:46:43-05:00,1979,0.43880,4388,0.43845,4384.45312,0.00000,0,0.01250,136.71852,,,,
2025-08-20T13:47:08-05:00,1980,0.43900,4390,0.43908,4390.07813,0.00000,0,0.01367,148.43829,,,,
2025-08-20T13:56:07-05:00,1981,0.05060,506,0.05011,499.68762,0.00000,0,0.01367,125.00063,,,,
2025-08-20T13:56:31-05:00,1982,0.05020,502,0.04969,496.87512,0.00000,0,0.01367,136.71852,,,,
2025-08-20T13:56:55-05:00,1983,0.04940,494,0.04898,489.84369,0.00000,0,0.01484,125.00063,,,,
2025-08-20T13:57:19-05:00,1984,0.04880,488,0.04835,483.51569,0.00000,0,0.01367,125.00063,,,,
2025-08-20T13:57:43-05:00,1985,0.04830,483,0.04779,479.29681,0.00000,0,0.01484,136.71852,,,,
2025-08-20T13:58:07-05:00,1986,0.04800,480,0.04758,475.78131,0.00000,0,0.01367,125.00063,,,,
